Scenario,UserName,ModelName,Studyname,Attribute,Commodity,Process,Period,Region,Vintage,Timeslice,Pv,Commodityset
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2025","QT","2025","WSP","328.473417355986","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCTCHP00","2025","QT","2025","WSD","1094.91139118662","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","SFN","9.27511651803204","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","SFE","5.30006658173256","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","SFP","3.97504993629946","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","SFD","13.2501664543317","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","SSN","23.1877912950805","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","SSE","13.2501664543317","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","SSP","9.93762484074875","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","SSD","33.125416135829","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","WFN","25.4781455829456","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","WFE","5.30006658173256","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","WFP","3.97504993629946","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","WFD","13.2501664543317","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","WSN","23.1877912950805","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","WSE","13.2501664543317","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","WSP","9.93762484074875","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","ELCCO2N","ENGCCT00","2025","QT","2025","WSD","33.125416135829","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSPOILREF01","2020","QT","2020","ANNUAL","3284.71131363803","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSPOILREF01","2020","QT","2020","ANNUAL","104.492185201833","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TWPET01","2020","QT","2020","ANNUAL","8.79015902655091","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TRACCONV01","2020","QT","2020","ANNUAL","1263.57347328775","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","THDSLC01","2020","QT","2020","ANNUAL","1139.64805609459","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TCAJ01","2020","QT","2020","ANNUAL","750.373068123232","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TBTDSLC01","2020","QT","2020","ANNUAL","2456.00992543051","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAJ01","2020","QT","2020","ANNUAL","671.146783750442","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","RESCO2N","RCOKLPG01","2020","QT","2020","ANNUAL","111.574983012215","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","SFN","58.4852411611865","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","SFE","33.4201378063923","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","SFP","25.0651033547943","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","SFD","83.5503445159806","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","SSN","146.213102902967","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","SSE","83.5503445159806","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","SSP","62.6627583869854","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","SSD","208.875861289952","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","WFN","58.4852411611865","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","WFE","33.4201378063923","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","WFP","25.0651033547943","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","WFD","83.5503445159806","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","WSN","146.213102902967","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","WSE","83.5503445159806","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","WSP","62.6627583869854","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD01","2020","QT","2020","WSD","208.875861289952","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","SFN","16.6590638934349","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","SFE","9.51946508196279","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","SFP","7.13959881147211","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","SFD","23.798662704907","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","SSN","41.6476597335874","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","SSE","23.798662704907","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","SSP","17.8489970286802","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","SSD","59.4966567622675","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","WFN","16.6590638934349","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","WFE","9.51946508196279","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","WFP","7.13959881147211","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","WFD","23.798662704907","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","WSN","41.6476597335874","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","WSE","23.798662704907","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","WSP","17.8489970286802","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD01","2020","QT","2020","WSD","59.4966567622675","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","SFN","34.7139807218905","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","SFE","19.8365604125088","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","SFP","14.8774203093817","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","SFD","49.5914010312721","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","SSN","86.7849518047265","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","SSE","49.5914010312721","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","SSP","37.1935507734541","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","SSD","123.97850257818","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","WFN","34.7139807218905","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","WFE","19.8365604125088","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","WFP","14.8774203093817","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","WFD","49.5914010312721","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","WSN","86.7849518047265","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","WSE","49.5914010312721","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","WSP","37.1935507734541","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IPCPROC01","2020","QT","2020","WSD","123.97850257818","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","SFN","0.612328001253731","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","SFE","0.349901715002132","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","SFP","0.2624262862516","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","SFD","0.874754287505329","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","SSN","1.53082000313433","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","SSE","0.874754287505329","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","SSP","0.656065715628997","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","SSD","2.18688571876333","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","WFN","0.612328001253731","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","WFE","0.349901715002132","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","WFP","0.2624262862516","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","WFD","0.874754287505329","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","WSN","1.53082000313433","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","WSE","0.874754287505329","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","WSP","0.656065715628997","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IPCPROC01","2020","QT","2020","WSD","2.18688571876333","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IISRHF01","2020","QT","2020","ANNUAL","1177.47984255386","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IISRHF01","2020","QT","2020","ANNUAL","104.589993332448","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IISLADF01","2020","QT","2020","ANNUAL","1315.56795526225","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IISDRPT01","2020","QT","2020","ANNUAL","288.764455569478","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","SFN","135.684234362616","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","SFE","77.5338482072091","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","SFP","58.150386155407","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","SFD","193.834620518023","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","SSN","339.210585906541","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","SSE","193.834620518023","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","SSP","145.375965388517","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","SSD","484.586551295058","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","WFN","135.684234362616","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","WFE","77.5338482072091","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","WFP","58.150386155407","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","WFD","193.834620518023","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","WSN","339.210585906541","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","WSE","193.834620518023","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","WSP","145.375965388517","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IANH3PROD02","2020","QT","2020","WSD","484.586551295058","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","SFN","95.1448764971284","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","SFE","54.3685008555019","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","SFP","40.7763756416265","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","SFD","135.921252138755","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","SSN","237.862191242822","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","SSE","135.921252138755","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","SSP","101.940939104066","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","SSD","339.803130346887","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","WFN","95.1448764971284","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","WFE","54.3685008555019","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","WFP","40.7763756416265","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","WFD","135.921252138755","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","WSN","237.862191242822","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","WSE","135.921252138755","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","WSP","101.940939104066","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IANH3PROD02","2020","QT","2020","WSD","339.803130346887","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSTRBNGLIQ00","2020","QT","2020","ANNUAL","22243.5524742268","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSPOILREF00","2020","QT","2020","ANNUAL","7201.67526766115","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2N","UPSPOILREF00","2020","QT","2020","ANNUAL","229.09738907875","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","UPSNGREF00","2020","QT","2020","ANNUAL","9434.16078349074","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TTWPET00","2020","QT","2020","ANNUAL","6.96841514171733","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TTHDST00","2020","QT","2020","ANNUAL","617.567185222822","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TCAPET00","2020","QT","2020","ANNUAL","2887.5272726798","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2N","TBUDST00","2020","QT","2020","ANNUAL","3635.16740521924","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAIJETC00","2020","QT","2020","ANNUAL","1651.69340081788","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","TRACO2I","TAIJET00","2020","QT","2020","ANNUAL","1482.61538931512","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","RESCO2N","RCOKLPG00","2020","QT","2020","ANNUAL","321.086121147","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINNGL00","2020","QT","2020","ANNUAL","1004.69194051772","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINNG00","2020","QT","2020","ANNUAL","2995.34604875831","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","UPSCO2P","MINCRD00","2020","QT","2020","ANNUAL","878.723735995405","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","SFN","121.240609101563","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","SFE","69.2803480580357","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","SFP","51.9602610435269","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","SFD","173.200870145089","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","SSN","303.101522753907","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","SSE","173.200870145089","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","SSP","129.900652608817","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","SSD","433.002175362724","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","WFN","121.240609101563","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","WFE","69.2803480580357","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","WFP","51.9602610435269","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","WFD","173.200870145089","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","WSN","303.101522753907","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","WSE","173.200870145089","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","WSP","129.900652608817","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2P","IUPROD00","2020","QT","2020","WSD","433.002175362724","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2020","QT","2020","SFN","34.5344400296719","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2020","QT","2020","SFE","19.7339657312411","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2020","QT","2020","SFP","14.8004742984309","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2020","QT","2020","SFD","49.3349143281027","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2020","QT","2020","SSN","86.3361000741801","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2020","QT","2020","SSE","49.3349143281027","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2020","QT","2020","SSP","37.001185746077","ENV"
"base","joao","QatarTIMES","pilot_runs","VAR_FOut","INDCO2N","IUPROD00","2020","QT","2020","SSD","123.337285820257","ENV"
